id	filename	md5	size	state
61c3f157-8a33-4239-8fec-f28675deba42	fdc6aa38-1d75-4e21-8b86-08b330b3a937.mirbase21.mirnas.quantification.txt	a43ce739e493398f62e0a7c7a274b1ce	50050	live
47359452-e606-4752-948f-8391af4c48ad	590db94c-2831-4b5f-af6d-11905d0ddda3.mirbase21.mirnas.quantification.txt	62f23b29fc77e4268f79ae7344d0dfca	50239	live
2e0de720-8669-4d1d-9961-660646c735f7	5f5c6cd3-91bd-4c0c-9f44-af2b3aab6478.mirbase21.mirnas.quantification.txt	0e1c2329e320682ddcc1af19772bff6c	50099	live
4fb6a82a-dd9f-4479-90e0-31fb7c71b969	4721c894-04c4-43ac-9a08-75658997406a.mirbase21.mirnas.quantification.txt	fc2251fe00d4ea44b2a780cf3805d18c	50256	live
f4b24b3b-2584-4630-9390-366bf8a0652b	60dd5235-e0dd-4515-9eb8-064ab0c9684b.mirbase21.mirnas.quantification.txt	1b403f29360ec99b6eef756ed3d1d125	50211	live
2f946f7d-385e-40e3-9432-3d0fc8f53aa6	af68db4b-6b1e-45eb-b5d7-8f1d9ca22b4c.mirbase21.mirnas.quantification.txt	cf44f9a92642e69d20917992223cc9f2	50253	live
23017669-4111-4b44-affa-ef60c2a6f4e8	7a6d838a-bffb-42cc-bef7-a49900d8628e.mirbase21.mirnas.quantification.txt	74441701fefe890a6fc0d2c75206e13e	50246	live
2321c99f-3a26-446c-bbbb-b83b618f2074	981b5e2f-64dc-4ce3-aea1-5e80d4d45c80.mirbase21.mirnas.quantification.txt	09b62fd87d74b64dd5d55d0584313fe7	50188	live
0bf3cc8f-dee0-4590-824a-b1b7227459e2	eb9161fe-0692-4745-934c-947cf95904cc.mirbase21.mirnas.quantification.txt	53eb3e2632858fad44feed1b8b85a048	50161	live
c607a4b8-6022-4fe8-811b-ec17ef491422	8898ddfa-9730-4aa3-aa4c-cfcd14aff6b4.mirbase21.mirnas.quantification.txt	3245bdc6c1a32df2c917e730b735677f	50192	live
83c229a7-e413-416a-9b67-b349bc002605	f00c54b0-8168-43c8-a602-a3f898debb28.mirbase21.mirnas.quantification.txt	dc7573f4a77cd21efe15dfae652f9340	50088	live
85aa4a3e-a0d1-4d6c-a9fa-54acd5aad002	14636e8f-da85-4b31-a4e8-26ea74740aa9.mirbase21.mirnas.quantification.txt	a649e5dad1fd996538343e7400eb5509	50300	live
6ca93dee-a417-4de4-a83d-ed40914f4dee	971b74d9-a790-474a-8ff6-f4b9cb69428d.mirbase21.mirnas.quantification.txt	12661f8836338d44b68000d769971ab7	50449	live
16024400-2f5b-4ef5-9417-c2ed0eccce21	80dba77b-3f82-4a2f-bc81-3b63383d0686.mirbase21.mirnas.quantification.txt	7064d1cd0860c77dd215bd5ce0dee07d	50456	live
541fa174-0dfa-4b59-954d-5e98a43715a2	ef9e7ea4-7851-4b92-bdff-a25d9d91a099.mirbase21.mirnas.quantification.txt	34630d2e81b76fadb7bf488d989852ca	50265	live
db2f7f0d-6a96-49df-ad3c-503175022776	ebbaee45-08f4-4026-9872-e41f5c1129db.mirbase21.mirnas.quantification.txt	d3e773fffe838ad98aacdfc86cdb10d6	50205	live
9026f708-c44f-4775-b637-08272d8a5ee9	9feb182a-34df-457b-9b2c-44159ffb5d1e.mirbase21.mirnas.quantification.txt	c7b38f33a50daaea6e9f76f5f3fb29fd	50257	live
ed838179-9df3-4e7b-a02c-a1fd63e62561	2dcb0f71-f077-4f09-ae55-9d6daba49718.mirbase21.mirnas.quantification.txt	1d290b07b4906b7f884f5fa2ba03321b	50204	live
75feef42-6958-434c-92ce-13fb65ac9350	f26ed1fb-3179-4038-83d9-341edb6187cf.mirbase21.mirnas.quantification.txt	c43fa8ddb38b14303d37d5882a0d1e25	50180	live
39c802fc-ef92-4b6f-a908-4e5f1766f25d	d84ab839-30cd-4dab-a862-4617728e3213.mirbase21.mirnas.quantification.txt	eda74a0b3bfc0c645236749e61f7c726	50008	live
89c81ab3-34ae-4c14-8989-403fa8809fcb	89739764-1a91-4bd1-a14e-8bae89ef9137.mirbase21.mirnas.quantification.txt	f3cd8a7be0883ebaa5a721fd744f13e4	50116	live
b25dd118-1c3d-4be3-b4ef-5fff51109260	ee829f50-59f7-4ba3-9bb7-a889244c11c8.mirbase21.mirnas.quantification.txt	ad40054db3222ec26f3362652f53ecf9	50230	live
0754adeb-d126-4387-b011-ba656593f650	798b0e86-0b46-45c4-a142-941c11929cfc.mirbase21.mirnas.quantification.txt	0769ad75be2098e996cbb703257948d5	50431	live
c4f25c0d-93e7-460e-9a74-8963c6edf125	899aafe3-8675-43c5-bf65-a5cd3603a423.mirbase21.mirnas.quantification.txt	684509d88e785375939b5a78d8b7d62f	50391	live
7ce57b5e-23a6-4c8b-a347-6b6694c3797e	53499fea-eeb5-4dd7-8dfe-8047fdb4c07a.mirbase21.mirnas.quantification.txt	ae0f438f9439082470ca10fbaeaebb6a	50336	live
ed9fc43a-141d-4e68-a6f6-1d4bdcead616	c41e8a84-b05c-4796-853d-0a35a6e7deda.mirbase21.mirnas.quantification.txt	a8fc2372c7e23f95fe62989e4462ef99	50448	live
2dd8d2bd-95fc-4457-8b6d-0e39208f74a8	f1546d40-05fd-41d3-a85d-8c6a024dbeae.mirbase21.mirnas.quantification.txt	8d447090866f90c94f7cd9ee506515c0	50108	live
4e52572a-93ab-4a8d-8926-1568e2d6f0dd	fb400e25-7524-4796-983f-fcdf6c69d9eb.mirbase21.mirnas.quantification.txt	a185f7515d4f5c7bb55099fca0ccd860	50626	live
8ff48153-03ca-4912-aacd-d30c4381195e	627f19f5-f465-4a28-b975-afd7a6e5a78f.mirbase21.mirnas.quantification.txt	943c963eacf0f6a8dcf322c05228c9bd	50248	live
447c2487-a15f-42bd-8eac-ad2e625d54f7	62bead05-c20c-4d59-9907-0efca296e997.mirbase21.mirnas.quantification.txt	39902ca52937014382f11d327b196db5	50283	live
9cb103a1-6a6f-4cf4-b942-a280c7c0e6ca	a23e5d1c-ba5b-4aed-b3b8-cd2a54f4207c.mirbase21.mirnas.quantification.txt	af9f47ff3ac34c517caa64639a2bab42	50406	live
9fd8bff1-f0ac-4d94-839b-f795ccaa1206	3adf4d51-887c-40ff-aab3-a4acf4493e9c.mirbase21.mirnas.quantification.txt	2f27d59f5efc290072c6d68bceec221d	50114	live
7c3cf739-33f5-4130-9e6b-ecbf8c4bc793	da891e99-e42f-4efb-beb2-2324dea5d8c4.mirbase21.mirnas.quantification.txt	a39567ad2ea5e90112b85794c8c0633f	50148	live
2a02c5ec-6a47-4221-9824-29b4271d68d8	b906e3ae-a1fa-464e-a451-6b84effa3799.mirbase21.mirnas.quantification.txt	c9ba7965c40ccc7ab8255044a4fdd1e2	50083	live
2edc1b4c-26ed-429a-8461-b14f4112dfbe	11a76f7f-db6e-43c9-84ac-c7727df45ae5.mirbase21.mirnas.quantification.txt	efc5e523da17327d8132ea645c508432	50133	live
1f6c95e5-03a0-4d51-a792-71e7a9ef7bf3	e1ec18c4-cc54-43cf-bcf3-3eac5e565f2c.mirbase21.mirnas.quantification.txt	a8b521601df9a42d55920767b7d007cc	50128	live
4b300bdb-6221-43de-b82f-796dd108bd5f	e0f56e79-81ce-48eb-bb5f-820a16f1a747.mirbase21.mirnas.quantification.txt	883f7c4945479293b70fc57a1ce90b56	50228	live
02cba286-5984-4d65-a501-6b52a181fba6	eeafd8a0-a751-4bef-a525-82ef7df70d7a.mirbase21.mirnas.quantification.txt	f90146dcdf735a69febaa9eb9db45c83	50026	live
ed560ca1-d0d8-4cf6-ac55-e6a2a4528c92	2fdda69a-d5ff-4551-b79f-db52874a534f.mirbase21.mirnas.quantification.txt	a65eef6fc8208d5a09b4d024524fd5ff	50165	live
34ef312b-cdbf-4597-9544-4ad39cb32ce7	72f47d3f-c8a4-47ac-bf97-0f6f3821e8de.mirbase21.mirnas.quantification.txt	b87618a16f24612dc355d285aec9c27a	50284	live
1fa78e6f-42ee-4b94-8a97-78553238a0e5	4c0e7d41-37e2-4d45-81c2-087beb2341f8.mirbase21.mirnas.quantification.txt	bdc412ab2cef0a1929e950679c898134	50180	live
075605f0-5845-42ec-a9bb-965f146c852e	939e47fd-ca60-407e-a429-c9628ebf590d.mirbase21.mirnas.quantification.txt	a02cb62eb3e12d9a9bd1fb7cf91766a6	50207	live
042d8e94-96a2-4576-9a2f-d0ef6d008abf	a406b779-3b90-4d48-8124-c0880f7c30f1.mirbase21.mirnas.quantification.txt	7205219987ed4c71bb8b48bb50bf1abd	50246	live
b3905a5b-faa3-434e-8aed-0d5090eca727	c672b49f-09be-4278-bb23-651dc385e075.mirbase21.mirnas.quantification.txt	9865c15b84b43dbbbf6be8cf46300cb4	50172	live
c24a996b-0b30-404d-88c3-590f845b2ba2	9af32d85-848f-4718-ac33-f7f033018eca.mirbase21.mirnas.quantification.txt	c2c7b16f8337e7594023ceb96e29d8e1	50321	live
580e784e-92d9-408a-b884-5408ac7355dd	60c05d80-fcfb-4789-8d5c-fb27173ea483.mirbase21.mirnas.quantification.txt	71ce60315490f9e86e61d88d6d73fe32	50537	live
8982a25c-ddc4-49b8-b37d-6209ab77f545	f3b45a58-d3b4-4ff0-af65-fe1e0f099837.mirbase21.mirnas.quantification.txt	1e67434477f11cca843b8be73e7600dd	50296	live
c02b55c1-b035-4791-b617-4a2cdf47a18e	d02b5048-605b-454c-9dd6-85d4c104d87d.mirbase21.mirnas.quantification.txt	c3f5ac506159a367c84cdcfb6c11daa9	50223	live
98c1e1f7-9ca7-4cbe-a968-659f2bd8da0e	ace4fe30-eb8b-4e4d-ad64-2930f3d9208e.mirbase21.mirnas.quantification.txt	e9f9557bbf2c73bac364e1e5bb52a594	50069	live
37b8355e-847d-46eb-9dc5-fb902975c431	4f4e928a-aba8-4e5f-949e-2a6fb27531b9.mirbase21.mirnas.quantification.txt	137df99686b1c816327ed7a4674a85a6	50163	live
8a8b15f5-77f9-40ac-b317-11c12ff94f82	2c293904-a218-47db-8f63-2ee94eb5cc32.mirbase21.mirnas.quantification.txt	ddb1b38c3c53967442b0fc7d47c10b23	50386	live
67e461c4-31b1-4e5f-99f4-390491fdadd6	6fe53fac-11ea-4683-acf2-79f5e682a3cd.mirbase21.mirnas.quantification.txt	d8f675a1f2cb26f508c449523e880d46	50185	live
602431ca-70e8-4e05-85e4-703c7ccc293c	dc57a587-647a-4b1e-b597-70e4c9c9b5dc.mirbase21.mirnas.quantification.txt	ffdb21229ec4588501b1f5a531cfaad6	50233	live
a2d60e4d-0dac-4243-9059-af6c7ccd9f81	85e17e28-65ee-421b-b4a7-e3be3e7905ce.mirbase21.mirnas.quantification.txt	89dc16cf679f070a60d7e49228c637ab	50120	live
3a361b33-3d88-4db6-bd05-437e54fb50be	4b8e3f6e-b9ba-40bf-8614-de9b9c0fccc1.mirbase21.mirnas.quantification.txt	5a90b932e5c7c02a49002ec99c57e8c1	50385	live
e614208b-23c9-4df3-b8c1-9fa286485069	2f09d34a-71cc-4fed-838f-c2880af3c636.mirbase21.mirnas.quantification.txt	90dfdc46f3cc3e1a87a2025f6ab399e5	50005	live
490b9abb-df5b-4698-b636-241f4ea3e32c	1c9e5f26-dd74-4d26-88cb-f81d7255e41c.mirbase21.mirnas.quantification.txt	330145748782faf1c29cdb4c45e14c12	50217	live
5829aaa2-aeb8-4df6-9fdb-12e4f79eeae5	89563a46-fd9e-4f66-9e99-8092e0de2fc7.mirbase21.mirnas.quantification.txt	ddca33db55e974dec9b5cd9b1acb8a9f	50088	live
e2fc83e0-b87c-4b27-bf19-f82773f46588	83a1cd58-273a-4a81-b766-2726ef9c301e.mirbase21.mirnas.quantification.txt	a0d2ad1b8d1adca5fbf8a7d4c6da3f25	50352	live
63bedc2c-2f16-4bed-bc43-371223565d0e	43d41344-73b1-4786-8b53-93e420b61c0b.mirbase21.mirnas.quantification.txt	80c06ac5269556a616f817e61e53bfec	50103	live
ffb4c0ac-6070-40ea-b893-be699fbea49a	c67ab6e1-ae4e-4246-a6b6-ed149a02696f.mirbase21.mirnas.quantification.txt	b599e6153181634697b4f95d022047ae	50441	live
6c672ce6-d58e-402f-94f8-51996c4ae90d	08abea90-7f1b-4ad2-b7c0-870ef5bba481.mirbase21.mirnas.quantification.txt	0486d2fc0d5e34fb09d177734d9f6ca8	50248	live
6af28e17-cd06-4cd5-86e1-be5fdc9f1e3f	c6674425-003d-4db4-98cc-291631c11d50.mirbase21.mirnas.quantification.txt	f4ccc86efdeb9b7e8a2683c751eef309	50165	live
b9f29db7-ccf0-4ff7-a8cf-f97c8b472eb9	b6a10bf8-3420-495f-836c-c6f64330184a.mirbase21.mirnas.quantification.txt	03449ac667eddfd9dbb1357a55e8acd6	50242	live
03ee1ecc-bb1e-4f4d-8f9b-328b07f2b97c	08fdf579-052b-4d9a-84db-c5e55236f981.mirbase21.mirnas.quantification.txt	074f1baf16e0eddd3476f4617254afd8	50169	live
9eec4947-64b9-45ac-8050-441ffc0e2177	65190873-b898-4acc-bb59-ead587ab8112.mirbase21.mirnas.quantification.txt	194d9085415059c41f07d96f72f1c966	50252	live
46d04f81-4913-41dc-9048-d03a4537b257	938f619d-5c9d-4725-b61a-e66a643941cb.mirbase21.mirnas.quantification.txt	105f7eb61c83de53cc3911a8423bfeeb	50531	live
8d5320c7-1ef2-4af4-9168-9dcf340b2f90	960b6499-2544-4bc5-9e19-76871cda88f5.mirbase21.mirnas.quantification.txt	e1ec4aa8839175d3e903948c27eb78a0	50161	live
44d83cd3-9b0a-430c-8ebb-aa07a8936cdd	a4d71ec6-5638-4c4c-85bd-c54382c0ecc3.mirbase21.mirnas.quantification.txt	7093e6daa05be3c304df59fd9c9a46ff	50235	live
aee3babf-88ae-4902-9583-3dacf16af03b	3775ecb0-8a4e-41c0-bc58-c5f4d383fad3.mirbase21.mirnas.quantification.txt	c2448ff9a1084dbaa5b8b6f92dc8e1ad	50365	live
359a82f3-4b8a-4779-b1bc-4d1255911158	4befddb3-4ec6-4b78-9cb1-0dcc17fcf93f.mirbase21.mirnas.quantification.txt	a971e964cca8393175549a1e0e686cb6	50630	live
3444018f-bee1-4ebf-b93f-d74d62e1b5fd	5f415bb2-38b8-46f7-acf8-e2ead35a61d7.mirbase21.mirnas.quantification.txt	b2966fe4a32f298cf302f894c98eb8cc	50214	live
c5a663ca-7fa9-4976-a891-cb47e1dc2f9c	7157fe82-981b-4f59-bd5a-e68f03f2a003.mirbase21.mirnas.quantification.txt	4eae1c0c9b1dd302ee23553de4fc193e	50148	live
ab634c32-9951-4bb5-9f54-26c8791d7896	87c862ab-85b6-497a-ad6f-ca6d721eac04.mirbase21.mirnas.quantification.txt	3b82f35e49a8bc61f442f3648123590c	50351	live
8d10b1ed-00eb-4874-a537-4a10230b122d	344e2413-9968-4496-be62-62213afd14fa.mirbase21.mirnas.quantification.txt	9fa0f06b6905323732f739a35f65d616	50227	live
dc6af56b-a3fc-43da-b3c2-6c4c875446f8	cec91a1f-70c8-4d87-a871-b8516895821a.mirbase21.mirnas.quantification.txt	d378d5cafa4cd3481e12e3745ab14ab3	50284	live
829d105b-39dd-4012-bdbc-98ee24675151	f7befe96-f5bd-4e3a-884e-bc5238425353.mirbase21.mirnas.quantification.txt	5371d455405786fa371124b632d48589	50087	live
491d7599-6aef-475a-bb28-5bf37fd3de3d	7c231640-0db4-46b7-aecd-811dabc1407f.mirbase21.mirnas.quantification.txt	1996806d87d76aa158b67bf3308bed1f	50318	live
dd6e9d89-eda7-4be5-aba5-754d416b9d4d	43336e56-ffe0-4123-a38f-c647c484529a.mirbase21.mirnas.quantification.txt	120592b04b34a60a245630215b3876e0	50394	live
4b02f53a-3dae-445e-87a4-a72c677128ed	07e94475-31b9-4300-b97b-778983d67a7c.mirbase21.mirnas.quantification.txt	c59ff749dd28e7ede7623cf87d89fa18	50286	live
a3a26224-61da-4298-b50d-5ce2be63aa08	c4e2f3f2-283e-47b9-a021-a1784dfcdf17.mirbase21.mirnas.quantification.txt	520e689d9c2791b092c80f740eb730eb	50191	live
bd282b28-b6e5-44cb-aee9-8e7043b68433	2b98a7df-e35d-46b2-8e03-95db2eaa68ab.mirbase21.mirnas.quantification.txt	7aba7bcf18d1349f17bd0f071d57e0dc	50290	live
bf37c3ab-23f4-4fc2-91ee-786aa13a1b9a	271d5f92-ab4b-436a-b062-9fef6593b411.mirbase21.mirnas.quantification.txt	eef1c20dc749c65d30833237f9467464	50181	live
77aff1ef-d764-4482-b215-b593662e43f1	cf7da20e-1961-4c81-88eb-221db94cd6e0.mirbase21.mirnas.quantification.txt	6cdf6cf495bb55fce819896b530be588	50375	live
216ac70c-7f6d-4159-b455-54310b271c70	ebb27322-e217-4465-abf6-5113ad64ab0a.mirbase21.mirnas.quantification.txt	90202036aa155155ef159dc85fbb8c4c	50366	live
1cb45816-be75-4edf-a241-0a397c1a864e	809b2af1-eade-40fd-939e-4141fa058639.mirbase21.mirnas.quantification.txt	58228aed97ae19bc71582f7eaf8dfaa8	50178	live
18d338c1-82fc-4a98-a915-31d5061cca92	9aad668b-8269-4286-b08f-344613724aab.mirbase21.mirnas.quantification.txt	d0537b37c4946d1995f09946aa23339d	50164	live
7a01a25f-63f8-4771-bec0-f63e755aff28	06f88541-1e95-4855-b6f1-8279dbcf7687.mirbase21.mirnas.quantification.txt	f3e000dcb0bac960752852db0e7abc48	50130	live
b9950c09-c864-48fe-8414-869e834cc767	0fb9bdf3-8041-451b-a9f4-75007cfd2a1c.mirbase21.mirnas.quantification.txt	9afb406abf9b311c26913f05c0710ac1	50285	live
5cc1da42-7b17-455e-8872-679278cd62e6	c600a742-a024-46d3-966a-072ebfb7de3a.mirbase21.mirnas.quantification.txt	3cacb38d5852eed13c0ba0ba8cbc1bf3	49992	live
8b5936b9-b051-475a-85f1-eec16ebb9dfb	f7d8bf76-fb64-463a-bf2e-0893581e49f6.mirbase21.mirnas.quantification.txt	42350b6a300e9223f034ca93077ccda9	50176	live
a7edd130-5c09-4d08-b8fe-4d0564a0b669	aca2f82c-e0c4-4eec-a0ff-dbd0671e165b.mirbase21.mirnas.quantification.txt	f3af59383392156b5f7285a10aff3ad7	50144	live
b6eaa33a-248e-4a11-b3ec-23f74702f103	348c3f17-2268-40ca-bb7d-affc1d60bd6e.mirbase21.mirnas.quantification.txt	66b8862d1ad44e1d3d1542dbec1e8f64	50210	live
c4b04934-6e8a-4e6c-b032-e90d5a0d2bc2	4bce8001-a390-49b8-b263-7b911d98ae46.mirbase21.mirnas.quantification.txt	4e88bed59be9ba10a44b43a3e8cb02b9	50438	live
aad030da-e2f5-4a83-bb94-f9fdaed13fca	468450ae-1b3b-4346-b69e-45a633983cfa.mirbase21.mirnas.quantification.txt	4a7f8a8e1c0f05cb205f4b43e2ac6b3d	50118	live
a759fcd5-36bb-42e7-a8a8-eef1c5ec2cfd	4e67f443-6f8a-473d-ab21-56c8310f1f3b.mirbase21.mirnas.quantification.txt	f980ba317d42b95adf84ba3dc5617c1f	50213	live
d7426310-4009-40a6-9508-86056707dc1b	84890636-1abc-4a57-bc2a-26a63a701d52.mirbase21.mirnas.quantification.txt	f1e4c0c4d3d9c822f3f203b42b1115b4	50309	live
e5c66677-7bb1-4892-8769-470baedfc7f1	f1043002-711e-4bd1-bb8a-d75d9bbca54d.mirbase21.mirnas.quantification.txt	91e9c4ebb98995c82961d8320f531185	50104	live
0f13bbf8-930e-4e9e-9640-e35f0b187802	b137fa90-b7d1-448c-ac80-bb9ffde06168.mirbase21.mirnas.quantification.txt	687df0d44c19f57f6d7dd2c9b1064f7b	50049	live
f9828fb1-7330-4c4d-9efc-deaa5fd07346	3b9ce940-bb10-4b26-9812-6f054abdd154.mirbase21.mirnas.quantification.txt	35319b155ce404209fb40001886ec9e6	50366	live
62c5bba4-5755-4aa0-a2db-2f174890de20	7e16afc4-3282-4054-8b44-0a9b5638d5ed.mirbase21.mirnas.quantification.txt	fbf448cb4252f9873dd1c023c06bfaf0	50121	live
a268033c-1911-4877-83a1-c55a26484001	6881de30-89a0-4f92-9310-361cb3b2acac.mirbase21.mirnas.quantification.txt	3a1231f58b50d96c3ac47b8a0aeade3f	50289	live
8f9fc17b-17a8-4411-b647-4bee45eb0dc2	8c1d3d7c-40c1-4fb5-8a5b-4698e6a02d11.mirbase21.mirnas.quantification.txt	4eefdaab138d27ea123693ac437c6ea7	50246	live
cab6a90c-5921-4787-909b-08c47dd2659b	1cb5f7d1-6cba-4e70-9b62-24be6880bdea.mirbase21.mirnas.quantification.txt	1fb591059e45e2ff8adafbe774769ec2	50197	live
ce76071b-c83a-4c44-986d-eafc6891b7f4	ddd72777-4657-4dbb-b8e8-3167d5325660.mirbase21.mirnas.quantification.txt	4bb283fe3cc368659dd7ad1df41c0332	50148	live
c7541ee7-6cdd-4d54-95c4-5e1e5b803ce2	87df776a-5513-49e0-89a1-e0c17cf1bdcc.mirbase21.mirnas.quantification.txt	fc1372ec36e2f19cf4cd15e1c7cc69c7	50171	live
f71329ec-dd93-42b9-8fb9-e9f4ecb31877	446f6b07-77d4-465e-a129-e031ceffea18.mirbase21.mirnas.quantification.txt	b975f6b74f6a5ac9cd0e9e7b9bf27fd2	50128	live
69305392-1f43-4f79-b816-46f35259913a	8b0921f7-3085-437b-b982-b9f864f18287.mirbase21.mirnas.quantification.txt	15cb427e9e53d81b59040ade1b875979	50365	live
ce0eac32-9e46-4e04-b450-090a4c02f47b	7db8cec3-a3f3-47c2-9844-59b87c9e3e52.mirbase21.mirnas.quantification.txt	1d304016a21a14d2e952fca5cfa8b517	50336	live
28bcd26e-638e-4bed-8887-5f8562ab13fe	cb88a860-8781-4dd3-ae0c-2d5707e6fb2a.mirbase21.mirnas.quantification.txt	c439b41874f0e8d61e972dc827e450de	50285	live
8c4b24d3-3025-43f5-bd5d-1a4d626096ba	41b1494c-ec7f-454c-89ed-b2551fb1b137.mirbase21.mirnas.quantification.txt	f9e2a356010d7c5ce7fb6c9dcb367367	50020	live
41016a65-e372-49cd-95d2-d0fad84154fd	a5bdd58d-4494-481f-b562-c6c3722ed5a5.mirbase21.mirnas.quantification.txt	e12968e1f323ccb047b77ca1d916c633	50150	live
755e3a24-58d5-4cc7-a2fe-cd12dbfa3d02	8927a051-6509-4f3e-8051-52a637725e01.mirbase21.mirnas.quantification.txt	bcb67934d1217e1f9244944890b109ff	50077	live
d040ac9d-1a61-430e-8018-6eef859c0622	713e65c7-6ad5-46bf-b2dc-3140e01b71f0.mirbase21.mirnas.quantification.txt	5c0e3910b0505bcdecf0a269ae2501ff	50455	live
1b5ae84b-796a-43d6-97c7-509dccf67596	4bec7226-2288-4722-a21a-14cf773cffab.mirbase21.mirnas.quantification.txt	24b6bfe6f4f7e28897d4e4c45a357419	50297	live
cd44b3b9-32a1-4746-8130-37d1799ad611	b0239a1a-88fd-47f6-b2ea-f35d4af9d2c9.mirbase21.mirnas.quantification.txt	787550adfd1790f418f74201657a82c3	50179	live
