id	filename	md5	size	state
1dc83a0f-a58e-426b-99ba-1b1d8feddf56	3ab61b3d-13bd-4fca-ac15-f70acbce447c.htseq.counts.gz	bc504d4c34b9085a94ad9a79b5f20d90	254922	live
c9fd90a9-24fd-417a-b058-2d6a695b2426	40d9de72-e2ee-4bd1-9c1f-b5a6df9ce3e1.FPKM.txt.gz	371ca4e7f6d849df3e5a096a0a260b42	550738	live
ef184941-92be-4c12-9d56-125d605e9cce	b4824c2d-fed2-4fad-bf6f-797119546006.FPKM-UQ.txt.gz	cdafd557b52c7e425668d7a0bcc9565e	505106	live
1ffd88db-f671-4886-8daa-b291ecad58f3	c1c1111e-858a-438e-8bb6-90df4defcede.htseq.counts.gz	0653a52df3425d1574e61077f1a57544	253959	live
1264bc24-fd40-4334-890f-8139db8e01bf	d3c28191-633f-4e3b-b22d-d5cd4d8686fa.FPKM-UQ.txt.gz	089cd94a6b64921c7e65787a5b0088bf	518356	live
68d47d90-f441-41fd-bcee-5b17fc808674	a1e80ada-950c-439a-a360-f99c02ccec93.FPKM.txt.gz	fad05df6e9c2feeb39de5d6b55f464ab	515179	live
7420704d-4362-4803-bb21-f3f4bbb8c685	45f27da5-7fc4-40e2-a78f-3f9af7500804.htseq.counts.gz	c13f77a5428aa19f3e2f66b5e9842bd9	249535	live
00331c0a-23f0-4724-9c0f-5e37f971f26f	b2a6c9e3-65eb-43bd-849a-5829007379ab.htseq.counts.gz	19ae8fda8cd34b2017d32ceb60362b4e	259013	live
74834efb-9c43-4e7d-b9b7-5711ed83d25a	40633fb7-6665-4897-ba2d-76502e35dcd7.htseq.counts.gz	b1291126001abcaf231045da8a4a176b	259129	live
dbd61c12-bd0b-4c71-b3dd-65f8bb37dd0d	0f8ed930-950b-4bae-a02d-e598b74bd82b.FPKM-UQ.txt.gz	69e2a822bf2a3093efee818b41ffb5d5	519247	live
ec384867-a44c-49fc-86c9-96bab1b2ddd2	d7047346-49fd-444e-84d2-c3e4b7cda15b.htseq.counts.gz	cbafe1ed27e6e778fe84f5c313e202cc	258388	live
bc68952d-15cd-4f60-a425-b795ca5a9de8	57b2e9d8-ddae-4457-9959-0d911288e8dc.htseq.counts.gz	7bdbda1ed29a1f19559bdbdd8cc0dbb3	253006	live
3da1177d-28de-4772-a55d-8ee3de8abbbc	6577de41-48a3-4933-94de-64553f13bf05.FPKM-UQ.txt.gz	cc8eb0774b6bc5216d0c7f36c126dd91	512239	live
08f93969-5f59-487f-a580-456c2b56f4f5	0ecc60d5-6273-41f8-9fbc-70fb6373e47d.FPKM.txt.gz	0bab950a89a0a195d8e9a96c6c3b6a32	527099	live
0b7bf433-15e4-4081-82b0-a987515a5534	42d4f4c7-690c-4c0d-a2e8-ad3aef6f7776.htseq.counts.gz	fcdc5f13157d495b23316de448a7b106	254164	live
ca628427-168b-4091-bee5-ae54ac79108a	a3b9677e-a154-41f1-857c-4cd5244b77c3.htseq.counts.gz	5e4d7b05594d4b630bff8acdd408237f	259548	live
0d55671b-57eb-4597-9206-021669d609bd	c0ad23b6-ecc7-4756-a37e-bf3439b4cc3d.htseq.counts.gz	175e2f64dfc8564eb4e43958fd9d26c0	256344	live
3d7469b1-89ce-492c-990b-779a14a0f878	4a9bb3fd-4e75-4585-82f7-7254889b9838.htseq.counts.gz	e4c643344c3983fddda03ba5a146c8ed	255394	live
f6ee2f6f-4432-472e-a450-0350a4061bd4	c1a570df-7a5f-44a1-9569-8a7eecb651d0.htseq.counts.gz	4282ab08f2ecd760cf24e9dd3bcfdc80	252112	live
61da654b-3099-4fe2-988b-a7e017acd4d1	f1afa28b-fac9-4e2e-b447-36097ef45a0b.htseq.counts.gz	5944a85ea4ca0785889cc79d83d0eb40	259028	live
3a7e1142-97bf-4dbe-aaa4-427e0feaf244	23393a6a-bfbc-4dec-9ab5-e78a487a095f.FPKM-UQ.txt.gz	cc07e9871dbe932dd68f9eebd0f4fe7b	549929	live
fc42d4f3-236f-458e-a696-3315907b8415	4f882084-0568-4c2c-9c87-6b376eea8247.FPKM-UQ.txt.gz	cbef2f0243bbbabc65cc045b255b8a9c	527552	live
5a980634-a1b9-4307-b1d9-20b68fbac7ed	e30e547e-eeff-4a1f-829b-b6ec9e79f02a.FPKM-UQ.txt.gz	d816f5c078b8b8b564f0a5183bfda4fd	521226	live
e53d5465-f26e-4599-9469-3ff054457701	4ce949d4-55e1-4e4b-a6d3-d2910ae3b448.FPKM.txt.gz	82585b23cdcd28d1510e315fe8c745a3	511846	live
1837ad2a-4edf-4d80-9050-f78115e54454	bb12bb45-2c4a-46dc-98dd-9acbe2a0c4ee.FPKM.txt.gz	236e7f21947de1053d99c0c16c8f494c	490684	live
a20950c5-63ec-44cb-87fc-eeb9e2dcf07d	c1c978e4-95c1-4d48-9f83-b290656f1995.FPKM-UQ.txt.gz	bdf9d31b85911195d7925da9a97d3a0b	518131	live
bf77d5eb-2954-48c7-980c-6a93c7515fa6	ee6beadb-79ab-4f2f-87cc-bba566e6bc24.FPKM.txt.gz	85cf3a92580cc7f5f0b984fa936d99bd	492241	live
520d56e9-ae48-4264-8aa0-f6c94626c367	0d38dab7-b983-4829-9a5b-d79f0fee6f26.FPKM.txt.gz	1ba7c8ea84ce2aada19c1b280d0e8704	536889	live
937d806e-1731-49b6-82ff-edc5af1dec49	b44cdb13-1812-4bf6-825e-edae5bc5376a.FPKM-UQ.txt.gz	eed9ecdf8732e941351ade901118e1ca	522457	live
29a20be2-6e9f-4feb-be00-06930f9cd63f	4791874c-5ef8-4fbf-8085-055a28057529.FPKM-UQ.txt.gz	ea02d4784c420b251a510802ca25afc1	590518	live
4fabd549-8369-4a26-b147-e08c5eed3bc2	d7cd82fa-6b87-4d9b-af1d-b029dfc1d4bc.FPKM-UQ.txt.gz	a6a7045a0dfc531726665c8536612ba1	502609	live
4c504d05-6456-4119-8735-8c7ab4ee196f	96ddce60-2be5-4f57-814b-35722aa00fd9.FPKM-UQ.txt.gz	75f8ba90f74a340e71ed03d22b62a1d5	550729	live
3c9628f6-bb04-426b-b630-794b11409283	0a265069-f238-42fe-a1bc-51967ac44f82.FPKM-UQ.txt.gz	24b40fd87de0a6df5efd92e67ce39f74	526197	live
6a768149-fb23-462e-9506-e12cfcc98c0c	d2ba49d2-5207-495c-97b3-d70ebef30c7d.FPKM.txt.gz	5efc7f6680a1cabf05b091c96b24c4cc	489087	live
bb1c93af-5c44-4f7b-8d34-ed1940472570	6a508e94-c094-4c0f-85c3-5ea50b54a399.htseq.counts.gz	7b9301e4e82554be6b4a4c1adf94bf72	257600	live
1eea7869-38c6-48be-bcfb-25b6d7bc03f6	bb12bb45-2c4a-46dc-98dd-9acbe2a0c4ee.FPKM-UQ.txt.gz	1138da375c0d8696d1cbe3eb848bbad8	492195	live
9542996e-cae3-4652-ade3-ec5e40028950	aee34477-7bfd-46c3-88a8-f3e7338a8444.FPKM-UQ.txt.gz	df63c013dfb380c9c9bfa17680b4bde3	544267	live
c592136f-d0fe-42c7-874b-980d822499a4	deaa56c1-8031-4c65-b3bc-1228407e06ea.FPKM.txt.gz	27247183176f9fb7237da006bd06c190	496689	live
616cd7a8-552d-41d1-b102-3ce5e130d969	f12fbfdf-efd4-462a-a34c-8c01947bfb78.FPKM-UQ.txt.gz	61cbfbb16d5bba1bce81a072662cfe8a	528039	live
83c49f7e-ad7f-4e74-90a8-522db9b659cc	7bda3c7f-9e51-4e8a-9398-e9dc1dee8c62.FPKM.txt.gz	bce6b4203a84fbadc6bff337a671c25d	511942	live
3dc36c18-3c79-4d35-b526-98a86230fed2	fa49537b-edee-4d4f-823d-b6c574d33900.FPKM.txt.gz	3686c54827e499b90bf0cbe3f0140898	535837	live
305dbc71-2339-48af-a890-c5810cb37ac7	6c6d7c1d-7a53-4877-8cbe-f50a26e7156b.FPKM-UQ.txt.gz	9446150fb88cd1118ef1544c2e38b7c4	521016	live
ff941a89-d67a-4699-9de4-8d006f12568d	2b5c518f-8327-478a-a282-01bfe59aca4c.FPKM.txt.gz	08af646bb1e6a32c4437957f28039511	537504	live
38c3febd-747e-4e37-88db-2e2704eab798	e023c283-afcf-4334-b741-3dce8e98b0f6.FPKM.txt.gz	2a0ffa4581e50511bbcf698befc16ee8	522426	live
e66b31fe-678d-43fb-8970-9c0c3d0ce4d8	27035d6f-4b2d-48ef-ae2b-b3cf52d67903.FPKM.txt.gz	57fbb6115899a0a3520101382d421e1f	528345	live
c2383804-7820-4f52-91d6-f15e61002ab0	55de73a6-7f94-4022-9ee8-8f959fa2866b.htseq.counts.gz	5e59722104adb13cb69ae967a3e3a171	252309	live
6253a9c3-4b64-4339-b40b-43e40a511299	9e62a3e2-20f0-4de4-aec0-317369ce4798.htseq.counts.gz	ae3650ea0c7f3d4e5f4df202d39716e3	253989	live
fa0fcc0c-2281-47eb-81bb-85844731c77a	995dbed7-f7be-48fc-be3f-6d24f6639b70.FPKM.txt.gz	c338a0193bad69450ffb2e6caba9dc3c	518157	live
48c32481-0fc1-4888-b1c3-4ccd57f4cc10	53c56c46-1618-49ad-9155-46f46d6d3613.FPKM.txt.gz	d1a4f121236d025d2227f0275169d03a	538175	live
08be15a3-9f74-41b6-93d9-345601c5cda9	bc7f010c-02d8-4cde-ac36-f11eb5d0042b.FPKM-UQ.txt.gz	47b0b60b66be6f2b974e708e4a075362	498567	live
0b9187d5-3b98-40a5-8605-e7ce73d22d0d	1c89ff2f-6e0a-4244-952b-1391dba1b815.htseq.counts.gz	5fb697b7248fe60db261252f21add0e0	260871	live
0854ea35-b5c8-4fc6-9258-c130f452aaec	e8201ee9-2e0a-4a8e-bc99-6e2482da919d.htseq.counts.gz	d27f2b3f1899be94bf84baf5b910f58c	253846	live
652f9fa7-2408-4359-b8b5-07af1ee238bd	2edcaaa7-63b4-40b4-abbe-5d7a84012e60.htseq.counts.gz	43a55118104c899ffd6361d9adaecac9	252831	live
417c64cb-51ab-41a9-8732-1c8b96821972	f790ef4c-71bf-43a7-a610-4006a4c0a42c.FPKM.txt.gz	87697bea5416b1bbb538fba44cec2b17	509482	live
be92f71a-d117-4485-93ce-f6dff4edbdec	c09b211e-fb38-415d-bca4-487c9844ca39.FPKM-UQ.txt.gz	4f49b2d75242301b89989880d0c02a37	511547	live
fdbac226-ffe4-427b-b9aa-d6859c0c6cf5	c22879b5-4183-4c3c-804b-f6cef1df617e.FPKM.txt.gz	a2be7560c19ecc9842a7fac42a1a09da	542209	live
0eb22d75-5ad0-49f0-bc88-79fcd1838997	7f2c3de9-a1b9-413a-821c-02dbcad4ea0b.FPKM.txt.gz	702523b99c22cc294a2083db7ae3f50b	516500	live
9e7b481a-ce29-4a43-8112-c6993275a991	8f446b76-1d90-4ae6-9f05-db1a0e441ce0.FPKM-UQ.txt.gz	bc6d3deac2fd6825c632427120de4828	506616	live
ab83e2bc-5df0-4d6a-8650-299eaff10892	471d762f-bd20-4665-9e2f-cc7ce8f94001.FPKM.txt.gz	da7a22a62a6d245e56a5a91d0f35dea7	526172	live
0a2fdcec-904b-4015-91bb-71e689af12a1	b033c85a-2395-4ced-a84d-ac1fbce674bf.htseq.counts.gz	94329d30370fa8c288a51fb08b04fb36	255274	live
162d8447-0d6f-4f80-8ac5-4ae9c6644f7e	96833a09-14ce-4483-b17d-f4328e0b68f5.FPKM.txt.gz	a0881d9e259df28afeb37c09a902a2a4	565877	live
2b910e19-170e-4f6a-b5a5-6ff4c218aa41	446db9e9-d5aa-48ba-a84d-cf6a7d8f8fc4.htseq.counts.gz	c3356c1c9c843e76b6a9539db6f7551c	254470	live
81fa3847-ffff-4629-885c-16f40e6df399	8659f2c4-7492-46b3-9bbe-ea8ae7bbdd53.FPKM-UQ.txt.gz	e5ceb37ff7b9f7359e0c3223b2fa8412	539250	live
bde7dd8f-ee95-40dc-a508-b666ea2d5505	73bcbb60-38af-4143-95e9-1a842cdf9c20.htseq.counts.gz	525ff7d895d1332cc34d1b4d8bcb5923	253859	live
f220db10-2c33-4675-bad3-0b2c79d84c78	0a2c1866-d6e1-4add-bcb0-b297ba1394ac.FPKM.txt.gz	b5fd9278988cfea78e45638744ae3fa3	519160	live
c208005f-0b6f-4c14-9267-b3a582a0dcba	e6981360-42ea-402a-aead-f6f2b31ef30c.htseq.counts.gz	237f018ad61e35d89c9f3b8c216e379c	256658	live
0897a662-e35f-4a00-a75a-0321b8b2aa1c	e8816445-8476-4bdd-8f13-bb7f6d755b93.htseq.counts.gz	84500eba4a73c7964c99cc63ae2f115c	254223	live
12a37373-989d-4843-9349-96565b8dfbd7	ab574ed8-1dcc-437e-9471-7caa4b7fc4a6.FPKM-UQ.txt.gz	5cd44c27be962cf4ee988da511c9b72d	516984	live
475e9fcb-0779-45ab-b6f6-c27b4e5e2582	0c2cf133-50aa-44c9-b4a8-5d17ac2f54f4.FPKM.txt.gz	3b2ee610e602999cdf01654f8c0581f9	518017	live
8ff31ceb-6799-44ec-8482-2fcaee6420df	be0d2e41-7373-4fa9-9c05-877e9ddcb88c.htseq.counts.gz	65882b6f20e1d5fee2440ad35d4139a2	255884	live
28dfc711-29ab-4d41-99f8-5babd1ecc0e3	1d293e9f-7672-428c-be8d-3d180c8e8590.FPKM-UQ.txt.gz	fb725ec293ce57d1084f3ce00a43bdb4	532454	live
3d79a31d-f4b7-4450-8a9a-48d5d0acbd92	8e5a3c88-35f5-4620-86d7-53c014a2687b.htseq.counts.gz	60d8d28d72ec2d037556a688ef9048f8	256649	live
bcbf38d2-5a0b-4141-8474-7c2bad33c332	52fe6ec2-36d3-413b-81c7-b79870d74450.htseq.counts.gz	ea9adafc3131f65c5af2bcd50090d18a	248097	live
dbaba045-5bf8-47b7-b883-ff97abe9a8df	34dd2d8f-6b3c-42ec-94c6-2c3eb75e8b91.htseq.counts.gz	b731b435b3354018ab315e64b9854993	252227	live
2ea02a8a-1929-4764-a9a1-1de676b9e1d9	3846d74d-423d-43c2-a33d-168456d67478.FPKM-UQ.txt.gz	1fc6d6a62693b48d8ed444ba6510b087	529678	live
b3e9d272-782e-418f-9069-cc81eb3bac77	4b19c0e2-2a61-4f0a-9257-4a528e6b320e.FPKM.txt.gz	53a34528f0726c3c2d039ab643df2c82	505565	live
137e55f8-9ea2-400d-93c9-669458f43aeb	dcca8e16-a1d4-48c3-a87a-f409c86104f1.FPKM.txt.gz	eb05b5a763a8e1ce869f92f9e268da75	524292	live
b887dbff-9b9a-4041-8358-a41ffea00366	205e7e19-1169-41a2-ac34-f8e1088e1015.FPKM-UQ.txt.gz	427adfdeeedcb5a6e0caba2a6aacb335	516264	live
1b1bb6d9-835e-4679-b7e1-9b2c2492a161	cf7e72eb-b82f-44c8-894c-3995571ffe81.FPKM-UQ.txt.gz	24a2a728fd01e060da4b4ce69211e77e	516761	live
c2484585-898e-490f-9c38-5724aae5a033	8247ad98-4681-438c-880e-ff2a89b5a094.FPKM-UQ.txt.gz	3297bde4e3eda6e3d5d23d576320853d	519438	live
55592256-af90-46ec-bd61-c38f6eaa171c	eaee0d82-cd7e-47a5-859f-59b7bf5ad6a0.FPKM.txt.gz	c8eb2169b41653249bb282e3ce31bdd0	587585	live
f1320419-a177-4a1f-a66d-748b45ba464c	ec57a9a3-90f1-4559-a241-d647a9ce37e8.htseq.counts.gz	655ed259386c208d2d9a6ca41b509c4b	248807	live
3fc2de51-370c-460d-a94b-4cd672ba7175	03bf1372-9f5e-4af4-9cc1-cad158836156.FPKM-UQ.txt.gz	aebc753ee0aacd98ad9ad8d978421696	526301	live
c5bab183-ecef-499d-b9da-551bbc6dfb4d	22c16f46-950f-4389-bb16-b5cec4d8b94e.FPKM.txt.gz	a60687589674e51ceb8000ec33dfd18a	511279	live
e29bb8a8-0afb-47ea-95be-d7009afc4007	78847e00-15b8-45a5-8b5a-db379f48a1c1.FPKM-UQ.txt.gz	37b3b95d7f56a2d7f628cb55f2f1368b	555584	live
63ac6bf9-595f-4dd5-9139-fddcf4683c0c	90d19c5c-f80b-454b-b776-99d13f01617e.FPKM.txt.gz	52602c237b87295db93a9dc78264023c	511738	live
b6e34218-c074-4076-af02-9518ac0c8a9b	c443bbe4-b053-47fa-a7a9-97457e44e2a0.FPKM.txt.gz	f6235c9d55f8bedc5cb9baa8d9e26009	509928	live
2bb5463a-e3f1-4c8d-bb76-683de37bd3c3	ee7d6b4b-a341-4a9b-9a3a-38526e749cdd.htseq.counts.gz	1fe84ed8e7650ba0833ed88823d82aa3	250961	live
4673d4e1-fbea-4e87-86f1-42d90c906cea	583d6873-a3f6-4d4f-9b87-cd8f8c7366ca.FPKM-UQ.txt.gz	875c71aff2df85bb1ec7eb53bd5ca0c8	505753	live
fe16c6ef-a6c1-44bb-984c-b6c249712707	7bcc02ad-a4c7-44e1-8654-10c4598f936d.FPKM.txt.gz	7af16936f4213f64c9758fc413e3cb5f	571366	live
e3c763a4-1fc8-4b82-b31a-15cd38aa7dee	90c4dd6e-a5cd-44fb-ad0c-8a27d88429c5.FPKM.txt.gz	6509fa5b1cc065d629303383d2230f25	511108	live
75bebe1d-86dc-45bc-b8e9-ece1f5407430	648e4d91-e53f-47c8-b343-e224d2a72956.FPKM.txt.gz	514828f5cedf0516fb8236e37ea495e9	516616	live
2c8b8533-f443-47e8-b936-6fd381a54e9a	709670f6-cbb6-49ac-bc82-982be7eff36a.FPKM-UQ.txt.gz	c37db4cb3fb83d9ad6506cc3d51262f0	514002	live
035821a1-8846-4727-b9a0-a2362a797712	2d721010-840f-4ca7-b41c-6792385b410d.FPKM-UQ.txt.gz	13dcebce82ec1fb0c3ed012d57e0c80d	504003	live
b3234705-b587-409b-ae69-7a622582c9b9	0733fd68-9cd5-440a-a849-fb14ef76c00d.FPKM-UQ.txt.gz	fe0439950b43d0694e27926816895f71	496643	live
f6840cd4-a327-4f67-812e-1b0de8dc5e92	f31566a9-ffde-40fa-b879-71827a3540a9.FPKM-UQ.txt.gz	7ad6c6565955e5f63aa8139ce52f08a8	539649	live
a892dc87-e874-4bd4-911f-7db4bb0c52c5	baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM.txt.gz	2109bb2eb7f60bb8dede85a17b58c659	515534	live
8223c0c9-22a9-471b-8bc2-4476b05d48e0	db106f15-9af2-4808-ab7b-d1ebb66a2954.FPKM-UQ.txt.gz	a63cdcf4d4d97228239f389ff6c4406c	538519	live
32782893-f904-4878-8fad-d3cd7546d1c7	592f19d7-8afb-4db6-9409-24ded8862985.FPKM.txt.gz	e951746ff97d550ccd6b48fa7792ea5f	510200	live
0e27de3f-ba70-402c-9ffc-90f21257e4d2	3ec39b79-fd84-4006-b513-ea78ba8ba16c.htseq.counts.gz	e6e4a8de4de251b19ad8446a8347d307	256644	live
56dcde50-ceae-4867-8095-7f09ab3bd5bf	eb5bc3d0-9f66-413f-b6bb-72a5a6b7fde9.htseq.counts.gz	c93d22468e81cbb4f49d63e8a66a511c	257296	live
9e24d1ce-8153-4f19-93dd-7beb2d660df0	8677d42c-aef1-444d-b9a2-0dbcced0e886.FPKM-UQ.txt.gz	351b948b85a59ebc185dee3b122dce85	529317	live
a2cddfa2-3a4b-43a8-ac6f-5456e35b3820	019a5486-ad80-44b4-a9e3-7e7f93e8e6fa.FPKM.txt.gz	38037c273c22c0506be1cb380c2bf963	542898	live
fb089e32-c9fd-4b1b-917b-4f4b241182df	4bf2bea7-00ef-485c-b9e5-035f0ea62b1d.FPKM-UQ.txt.gz	23bf6f283602d143a00098ba62d76e25	517561	live
e683ceb5-c122-48da-a595-82f9f2bf2a71	15b1a310-59b4-41e8-bbc3-19131f12ee09.FPKM.txt.gz	531cdeef6b28bd9cc2ca7e94f1b89746	539451	live
de55fccb-dc58-44bd-b027-12e1da525b4c	b73518ee-287c-4130-9da2-61772aa195fc.FPKM.txt.gz	74c4cb321fc657b1d32488a7c852a95d	502964	live
9f5edd8b-6e27-4236-8830-a4b3589fb6bb	b02d1d2d-13e3-4246-ba2f-ae22d934c776.FPKM-UQ.txt.gz	f8debf0ea174bf6586e58edfb26d0fed	531251	live
